Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsOrderedExtraCandidates,Magic Number,The method contains a magic number: 64,1171
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsOrderedExtraCandidates,Magic Number,The method contains a magic number: 128,1171
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsOrderedExtraCandidates,Magic Number,The method contains a magic number: 256,1171
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsOrderedExtraCandidates,Magic Number,The method contains a magic number: 128,1171
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[+64` +128` jalapenos` cheese]> contains exactly one element that " + "parses to each element of <[64` 128` 256` 128]>. " + "It is missing an element that parses to <256> "+ "and has unexpected elements <[jalapenos` cheese]>");" is 268.,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Magic Number,The method contains a magic number: 64,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Magic Number,The method contains a magic number: 128,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Magic Number,The method contains a magic number: 256,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraCandidates,Magic Number,The method contains a magic number: 128,1190
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[+128` +64` +256]> contains exactly one element that parses " + "to each element of <[64` 128` 256` 128]>. It contains at least one element " + "that matches each expected element` and every element it contains matches at "+ "least one expected element` but there was no 1:1 mapping between all the "+ "actual and expected elements. Using the most complete 1:1 mapping (or one "+ "such mapping` if there is a tie)` it is missing an element that parses to "+ "<128>");" is 508.,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 64,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 256,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1211
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Long Statement,The length of the statement "String expectedPreamble="Not true that <[+128` +64` +256` 0x80` 0x40]> contains exactly one element that parses " + "to each element of <[64` 128` 256` 128]>. It contains at least one element " + "that matches each expected element` and every element it contains matches at "+ "least one expected element` but there was no 1:1 mapping between all the "+ "actual and expected elements. Using the most complete 1:1 mapping (or one "+ "such mapping` if there is a tie)` it has unexpected elements ";" is 496.,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Magic Number,The method contains a magic number: 64,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Magic Number,The method contains a magic number: 128,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Magic Number,The method contains a magic number: 256,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsExtraElementInOneToOne,Magic Number,The method contains a magic number: 128,1232
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Long Statement,The length of the statement "String expectedPreamble="Not true that <[+128` +64` +256` 0x40]> contains exactly one element that parses " + "to each element of <[64` 128` 256` 128]>. It contains at least one element " + "that matches each expected element` and every element it contains matches at "+ "least one expected element` but there was no 1:1 mapping between all the "+ "actual and expected elements. Using the most complete 1:1 mapping (or one "+ "such mapping` if there is a tie)` it is missing an element that parses to "+ "<128> and has unexpected elements ";" is 541.,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 64,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 128,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 256,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 128,1256
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Long Statement,The length of the statement "assertThat(actual).comparingElementsUsing(STRING_PARSES_TO_INTEGER_CORRESPONDENCE).containsExactlyElementsIn(expected).inOrder();" is 129.,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[+128` +64` 0x80` +256]> contains` in order` exactly one element " + "that parses to each element of <[64` 128` 256` 128]>");" is 166.,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 64,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 128,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 256,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 128,1281
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_null,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1298
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactlyElementsIn_null,Magic Number,The method contains a magic number: 128,1298
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Long Statement,The length of the statement "assertThat(actual).comparingElementsUsing(STRING_PARSES_TO_INTEGER_CORRESPONDENCE).containsExactly(64`128`256`128).inOrder();" is 125.,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Magic Number,The method contains a magic number: 64,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Magic Number,The method contains a magic number: 128,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Magic Number,The method contains a magic number: 256,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_inOrder_success,Magic Number,The method contains a magic number: 128,1307
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_successOutOfOrder,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1316
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_successOutOfOrder,Magic Number,The method contains a magic number: 64,1316
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_successOutOfOrder,Magic Number,The method contains a magic number: 128,1316
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_successOutOfOrder,Magic Number,The method contains a magic number: 256,1316
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_successOutOfOrder,Magic Number,The method contains a magic number: 128,1316
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Long Statement,The length of the statement "String expectedPreamble="Not true that <[+128` +64` +256` 0x40]> contains exactly one element that parses " + "to each element of <[64` 128` 256` 128]>. It contains at least one element " + "that matches each expected element` and every element it contains matches at "+ "least one expected element` but there was no 1:1 mapping between all the "+ "actual and expected elements. Using the most complete 1:1 mapping (or one "+ "such mapping` if there is a tie)` it is missing an element that parses to "+ "<128> and has unexpected elements ";" is 541.,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 64,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 128,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 256,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_failsMissingAndExtraInOneToOne,Magic Number,The method contains a magic number: 128,1324
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_nullValueInArray,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1348
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_nullValueInArray,Magic Number,The method contains a magic number: 128,1348
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_nullArray,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1356
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsExactly_nullArray,Long Statement,The length of the statement "assertThat(actual).comparingElementsUsing(STRING_PARSES_TO_INTEGER_CORRESPONDENCE).containsExactly((Integer[])null).inOrder();" is 126.,1356
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1366
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_success,Magic Number,The method contains a magic number: 64,1366
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_success,Magic Number,The method contains a magic number: 128,1366
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_success,Magic Number,The method contains a magic number: 256,1366
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_success,Magic Number,The method contains a magic number: 128,1366
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successOutOfOrder,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1377
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successOutOfOrder,Magic Number,The method contains a magic number: 64,1377
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successOutOfOrder,Magic Number,The method contains a magic number: 128,1377
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successOutOfOrder,Magic Number,The method contains a magic number: 256,1377
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successOutOfOrder,Magic Number,The method contains a magic number: 128,1377
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 1.1,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 1.2,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 99.999,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 1.05,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 99.999,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 1.15,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 0.95,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 99.999,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_successNonGreedy,Magic Number,The method contains a magic number: 0.1,1387
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +64` +128` fi` fo` 0x40` 0x80` fum]> contains at least one " + "element that parses to each element of <[64` 128` 256` 128]>. " + "It is missing an element that parses to <256>");" is 226.,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Magic Number,The method contains a magic number: 64,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Magic Number,The method contains a magic number: 128,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Magic Number,The method contains a magic number: 256,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingOneCandidate,Magic Number,The method contains a magic number: 128,1403
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +64` +64` fi` fo` 0x40` 0x40` fum]> contains at least one " + "element that parses to each element of <[64` 128` 256` 128]>. " + "It is missing an element that parses to each of <[128` 256` 128]>");" is 245.,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Magic Number,The method contains a magic number: 64,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Magic Number,The method contains a magic number: 128,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Magic Number,The method contains a magic number: 256,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMultipleMissingCandidates,Magic Number,The method contains a magic number: 128,1423
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +64` fi` fo` +128` +256` fum]> contains at least one " + "element that parses to each element of <[64` 128` 256` 512]>. " + "It is missing an element that parses to <512>");" is 220.,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Magic Number,The method contains a magic number: 64,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Magic Number,The method contains a magic number: 128,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Magic Number,The method contains a magic number: 256,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsOrderedMissingOneCandidate,Magic Number,The method contains a magic number: 512,1443
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +128` fi` fo` +64` +256` fum]> contains at least one element " + "that parses to each element of <[64` 128` 256` 128]>. It contains at least " + "one element that matches each expected element` but there was no 1:1 mapping "+ "between all the expected elements and any subset of the actual elements. "+ "Using the most complete 1:1 mapping (or one such mapping` if there is a tie)` "+ "it is missing an element that parses to <128>");" is 481.,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 64,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 256,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1463
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +128` +64` fi` fo` 0x80` +256` fum]> contains` in order` " + "at least one element that parses to each element of <[64` 128` 256` 128]>");" is 185.,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 64,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 128,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 256,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_inOrder_failsOutOfOrder,Magic Number,The method contains a magic number: 128,1484
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_null,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1502
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllIn_null,Magic Number,The method contains a magic number: 128,1502
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Long Statement,The length of the statement "assertThat(actual).comparingElementsUsing(STRING_PARSES_TO_INTEGER_CORRESPONDENCE).containsAllOf(64`128`256`128).inOrder();" is 123.,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Magic Number,The method contains a magic number: 64,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Magic Number,The method contains a magic number: 128,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Magic Number,The method contains a magic number: 256,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_inOrder_success,Magic Number,The method contains a magic number: 128,1511
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_successOutOfOrder,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1521
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_successOutOfOrder,Magic Number,The method contains a magic number: 64,1521
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_successOutOfOrder,Magic Number,The method contains a magic number: 128,1521
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_successOutOfOrder,Magic Number,The method contains a magic number: 256,1521
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_successOutOfOrder,Magic Number,The method contains a magic number: 128,1521
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[fee` +128` fi` fo` +64` +256` fum]> contains at least one element " + "that parses to each element of <[64` 128` 256` 128]>. It contains at least " + "one element that matches each expected element` but there was no 1:1 mapping "+ "between all the expected elements and any subset of the actual elements. "+ "Using the most complete 1:1 mapping (or one such mapping` if there is a tie)` "+ "it is missing an element that parses to <128>");" is 481.,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 64,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 256,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_failsMissingElementInOneToOne,Magic Number,The method contains a magic number: 128,1530
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_nullValueInArray,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1550
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAllOf_nullValueInArray,Magic Number,The method contains a magic number: 128,1550
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1558
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_success,Magic Number,The method contains a magic number: 255,1558
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_success,Magic Number,The method contains a magic number: 256,1558
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_success,Magic Number,The method contains a magic number: 257,1558
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_failure,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1566
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_failure,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[+128` +64` This is not the string you're looking for` 0x40]> " + "contains at least one element that parses to any of <[255` 256` 257]>");" is 180.,1566
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_failure,Magic Number,The method contains a magic number: 255,1566
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_failure,Magic Number,The method contains a magic number: 256,1566
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_failure,Magic Number,The method contains a magic number: 257,1566
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_null,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1582
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_null,Magic Number,The method contains a magic number: 255,1582
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyOf_null,Magic Number,The method contains a magic number: 257,1582
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1590
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_success,Magic Number,The method contains a magic number: 255,1590
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_success,Magic Number,The method contains a magic number: 256,1590
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_success,Magic Number,The method contains a magic number: 257,1590
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_failure,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1599
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_failure,Long Statement,The length of the statement "assertThat(e).hasMessage("Not true that <[+128` +64` This is not the string you're looking for` 0x40]> " + "contains at least one element that parses to any element in " + "<[255` 256` 257]>");" is 193.,1599
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_failure,Magic Number,The method contains a magic number: 255,1599
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_failure,Magic Number,The method contains a magic number: 256,1599
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_failure,Magic Number,The method contains a magic number: 257,1599
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_null,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1617
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_null,Magic Number,The method contains a magic number: 255,1617
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsAnyIn_null,Magic Number,The method contains a magic number: 257,1617
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsNoneOf_success,Long Identifier,The length of the field STRING_PARSES_TO_INTEGER_CORRESPONDENCE is 39.,1626
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsNoneOf_success,Magic Number,The method contains a magic number: 255,1626
truth,com.google.common.truth,IterableSubjectTest,comparingElementsUsing_containsNoneOf_success,Magic Number,The method contains a magic number: 256,1626
