Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
truth,com.google.common.truth,IterableSubjectTest.HashCodeThrower,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,IterableSubjectTest.Foo,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: x
truth,com.google.common.truth,IterableSubjectTest.Foo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,IterableSubjectTest.Bar,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,IterableSubjectTest.Bar,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PlatformTest,Feature Envy,The tool detected a instance of this smell because testIsInstanceOfType_Java_Fail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PlatformTest,Feature Envy,The tool detected a instance of this smell because testIsInstanceOfType_GWT_Fail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PlatformTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because namedOptional is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because failOnNullSubject is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because isPresentFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because isPresentFailingWithNamed is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because isAbsentFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_FailingWithAbsent is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_FailingWithWrongValueForString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_FailingWithWrongValueForOther is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_FailingWithSameToStrings is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_Named_Failing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Feature Envy,The tool detected a instance of this smell because hasValue_Named_FailingWithSameToStrings is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,GuavaOptionalSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,PrimitiveByteArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveByteArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; BYTE_0; BYTE_1; BYTE_2
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_NotEqual is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_DifferentOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_Longer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_Shorter is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_PlusMinusZero is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_WithoutToleranceParameter_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_contains_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_contains_failureWithNegativeZero is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAllOf_primitiveFloatArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAllOf_primitiveFloatArray_inOrder_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAnyOf_primitiveFloatArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsExactly_primitiveFloatArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsExactly_primitiveFloatArray_inOrder_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsNoneOf_primitiveFloatArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; DEFAULT_TOLERANCE
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 136 public methods
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because listMultimapIsEqualTo_fails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because setMultimapIsEqualTo_fails is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_failsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because multimapIsEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because multimapIsNotEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because multimapNamedValuesForKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because valuesForKeyNamed is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsKeyFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsKeyNullFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsKey_failsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainKeyFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainNullKeyFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsEntryFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because failContainsEntry is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because failContainsEntryWithNullValuePresentExpected is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because failContainsEntryWithPresentValueNullExpected is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsEntry_failsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainEntryFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyNoArg is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyRespectsDuplicatesFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureMissing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureExtra is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureBoth is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureWithEmptyStringMissing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureWithEmptyStringExtra is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyFailureWithEmptyStringBoth is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyInOrderFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyInOrderFailureValuesOnly is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargFailureMissing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargFailureExtra is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargFailureBoth is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargRespectsDuplicatesFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargInOrderFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyVarargInOrderFailureValuesOnly is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyEntriesIn_homogeneousMultimap_failsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because containsExactlyEntriesIn_heterogeneousMultimap_failsWithSameToString is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsEntry_failsExpectedKeyHasWrongValues is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsEntry_failsWrongKeyHasExpectedValue is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsEntry_failsMissingExpectedKeyAndValue is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_doesNotContainEntry_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_missingKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_extraKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_wrongValueForKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_inOrder_wrongKeyOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_inOrder_wrongValueOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyEntriesIn_failsWithNamed is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactlyNoArgs is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_missingKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_extraKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_wrongValueForKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_inOrder_wrongKeyOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_inOrder_wrongValueOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Feature Envy,The tool detected a instance of this smell because comparingValuesUsing_containsExactly_failsWithNamed is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,MultimapSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,MultimapSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 90 public methods
truth,com.google.common.truth,StackTraceCleaner.StackTraceElementWrapper,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: stackTraceElement; stackFrameType
truth,com.google.common.truth,StackTraceCleaner.StackTraceElementWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,StackTraceCleaner.StackFrameType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PrimitiveShortArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,ObjectArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,TruthJUnit.ThrowableAssumptionViolatedException,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,TruthJUnit.ThrowableAssumptionViolatedException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,DoubleSubject.TolerantDoubleComparison,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,DoubleSubject.TolerantDoubleComparison,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,ThrowableSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,StringSubject,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
truth,com.google.common.truth,AbstractArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,PrimitiveDoubleArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubject.TolerantPrimitiveDoubleArrayComparison,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,PrimitiveDoubleArraySubject.TolerantPrimitiveDoubleArrayComparison,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PrimitiveDoubleArraySubject.DoubleArrayAsIterable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,PrimitiveDoubleArraySubject.DoubleArrayAsIterable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,SubjectUtils,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,MultimapSubject.IterableValuesForKey,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: key; stringRepresentation
truth,com.google.common.truth,MultimapSubject.IterableValuesForKey,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,MultimapSubject.IterableEntries,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: stringRepresentation
truth,com.google.common.truth,MultimapSubject.IterableEntries,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,MultimapSubject.MultimapInOrder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: expectedMultimap
truth,com.google.common.truth,MultimapSubject.MultimapInOrder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,MultimapSubject.UsingCorrespondence,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: correspondence
truth,com.google.common.truth,MultimapSubject.UsingCorrespondence,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,Truth,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: THROW_ASSERTION_ERROR; ASSERT
truth,com.google.common.truth,Truth,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 40 public methods
truth,com.google.common.truth,SimpleSubjectBuilder,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: StandardSubjectBuilder; Subject; SimpleSubjectBuilder
truth,com.google.common.truth,GraphMatching,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,GraphMatching.HopcroftKarp,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: graph
truth,com.google.common.truth,GraphMatching.HopcroftKarp,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,Subject,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: SubjectFactoryReflectionTest.ParameterizedSubject; ExpectFailureTest.BadSubject; ThrowableSubject; AbstractArraySubject; MultimapSubject; AtomicLongMapSubject; DefaultSubject; TableSubject; ComparableSubject; GuavaOptionalSubject; BooleanSubject; MapSubject; ClassSubject; IterableSubject; IntStreamSubject; OptionalIntSubject; StreamSubject; OptionalSubject; OptionalDoubleSubject; PathSubject; LongStreamSubject; OptionalLongSubject; EmployeeSubject; EmployeeSubject; BarSubject; FooSubject; MapWithProtoValuesSubject; MultimapWithProtoValuesSubject; IterableOfProtosSubject; LiteProtoSubject; Re2jSubjects.Re2jStringSubject
truth,com.google.common.truth,Subject,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 42 methods
truth,com.google.common.truth,Subject.Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,FailureMetadata.Message,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: PLACEHOLDER_ERR; format; args
truth,com.google.common.truth,FailureMetadata.Message,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,FailureMetadata.MessageAddingFailureStrategy,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,FailureMetadata.MessageAddingFailureStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,DefaultSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,SortedMapSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MapSubject
truth,com.google.common.truth,SortedMapSubject.SortedMapAsNavigableMap,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: delegate
truth,com.google.common.truth,SortedMapSubject.SortedMapAsNavigableMap,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,TableSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,PrimitiveLongArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,Expect,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): StandardSubjectBuilder
truth,com.google.common.truth,Expect.ExpectationGatherer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: messages; showStackTrace
truth,com.google.common.truth,Expect.ExpectationGatherer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,Expect.ExpectationFailure,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: message; cause
truth,com.google.common.truth,Expect.ExpectationFailure,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,GuavaOptionalSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,PrimitiveByteArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,StandardSubjectBuilder,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 41 public methods
truth,com.google.common.truth,PrimitiveCharArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,BooleanSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Subject
truth,com.google.common.truth,SortedSetSubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): IterableSubject
truth,com.google.common.truth,SortedSetSubject.SortedSetAsNavigableSet,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: delegate
truth,com.google.common.truth,SortedSetSubject.SortedSetAsNavigableSet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,CustomSubjectBuilder.Factory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PrimitiveFloatArraySubject,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractArraySubject
truth,com.google.common.truth,PrimitiveFloatArraySubject.TolerantPrimitiveFloatArrayComparison,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
