Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongKeyOrder,Magic Number,The method contains a magic number: 64,1840
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongKeyOrder,Magic Number,The method contains a magic number: 64,1840
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongKeyOrder,Magic Number,The method contains a magic number: 128,1840
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongKeyOrder,Magic Number,The method contains a magic number: 123,1840
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Long Statement,The length of the statement "ImmutableListMultimap<String`String> actual=ImmutableListMultimap.of("abc"`"+123"`"m"`"+1"`"def"`"+64"`"def"`"0x40"`"def"`"+128");" is 130.,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Long Statement,The length of the statement "expectFailureWhenTestingThat(actual).comparingValuesUsing(STRING_PARSES_TO_INTEGER_CORRESPONDENCE).containsAtLeast("abc"`123`"def"`64`"def"`128`"def"`64).inOrder();" is 164.,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Long Statement,The length of the statement "assertFailureKeys("required elements were all found` but order was wrong"`"expected order for required elements"`"testing whether"`"but was");" is 142.,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Magic Number,The method contains a magic number: 123,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Magic Number,The method contains a magic number: 64,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Magic Number,The method contains a magic number: 128,1858
truth,com.google.common.truth,MultimapSubjectTest,comparingValuesUsing_containsAtLeast_inOrder_wrongValueOrder,Magic Number,The method contains a magic number: 64,1858
truth,com.google.common.truth,AutoValue_ActualValueInference_OpaqueEntry,hashCode,Magic Number,The method contains a magic number: 1000003,38
truth,com.google.common.truth,AutoValue_ActualValueInference_SubjectEntry,hashCode,Magic Number,The method contains a magic number: 1000003,51
truth,com.google.common.truth,AutoValue_ActualValueInference_SubjectEntry,hashCode,Magic Number,The method contains a magic number: 1000003,51
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,toString,Long Statement,The length of the statement "return "Invocation{" + "receiver=" + receiver + "` "+ "actualValue="+ actualValue+ "` "+ "boxingInput="+ boxingInput+ "` "+ "name="+ name+ "}";" is 143.,50
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,equals,Long Statement,The length of the statement "return (this.receiver == null ? that.receiver() == null : this.receiver.equals(that.receiver())) && (this.actualValue == null ? that.actualValue() == null : this.actualValue.equals(that.actualValue())) && (this.boxingInput == null ? that.boxingInput() == null : this.boxingInput.equals(that.boxingInput()))&& this.name.equals(that.name());" is 339.,60
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,hashCode,Magic Number,The method contains a magic number: 1000003,75
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,hashCode,Magic Number,The method contains a magic number: 1000003,75
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,hashCode,Magic Number,The method contains a magic number: 1000003,75
truth,com.google.common.truth,AutoValue_ActualValueInference_Invocation,hashCode,Magic Number,The method contains a magic number: 1000003,75
truth,com.google.common.truth,AutoValue_ActualValueInference_FrameInfo,hashCode,Magic Number,The method contains a magic number: 1000003,59
truth,com.google.common.truth,AutoValue_ActualValueInference_FrameInfo,hashCode,Magic Number,The method contains a magic number: 1000003,59
truth,com.google.common.truth,AutoValue_ActualValueInference_DescribedEntry,hashCode,Magic Number,The method contains a magic number: 1000003,50
truth,com.google.common.truth,AutoValue_ActualValueInference_DescribedEntry,hashCode,Magic Number,The method contains a magic number: 1000003,50
truth,com.google.common.truth,AutoValue_ActualValueInference_InferredType,hashCode,Magic Number,The method contains a magic number: 1000003,37
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 2,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 3,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 3,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 2,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 2,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleEntries,Magic Number,The method contains a magic number: 3,102
truth,com.google.common.truth,MapSubjectTest,containsExactlyDuplicateKeys,Magic Number,The method contains a magic number: 2,112
truth,com.google.common.truth,MapSubjectTest,containsExactlyDuplicateKeys,Magic Number,The method contains a magic number: 3,112
truth,com.google.common.truth,MapSubjectTest,containsExactlyDuplicateKeys,Magic Number,The method contains a magic number: 2,112
truth,com.google.common.truth,MapSubjectTest,containsExactlyDuplicateKeys,Magic Number,The method contains a magic number: 3,112
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleDuplicateKeys,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("Duplicate keys ([jan x 2` feb x 2]) cannot be passed to containsExactly().");" is 126.,126
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,126
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleDuplicateKeys,Magic Number,The method contains a magic number: 3,126
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,126
truth,com.google.common.truth,MapSubjectTest,containsExactlyMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,126
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 2,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 3,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 2,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 2,152
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 3,152
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 2,152
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 2,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 3,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 2,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 2,171
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 3,171
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 33,171
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 2,171
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 2,188
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 3,188
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 2,188
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Long Statement,The length of the statement "assertFailureKeys("missing keys"`"for key"`"expected value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 135.,206
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Magic Number,The method contains a magic number: 3,206
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Magic Number,The method contains a magic number: 2,206
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 161.,226
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 2,226
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 3,226
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 33,226
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"missing keys"`"for key"`"expected value"`"---"`"expected"`"but was");" is 156.,248
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,248
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,248
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,248
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"missing keys"`"for key"`"expected value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 203.,270
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,270
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,270
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,270
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,270
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,297
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("There must be an equal number of key/value pairs " + "(i.e.` the number of key/value parameters (13) must be even).");" is 167.,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 2,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 3,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 4,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 5,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 2,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 3,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 4,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 5,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 6,310
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"for key"`"expected value"`"but got value"`"---"`"expected"`"but was");" is 157.,331
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2L,331
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2,331
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForKeys,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"for key"`"expected value"`"but got value"`"---"`"expected"`"but was");" is 157.,354
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Long Statement,The length of the statement "assertFailureKeys("missing keys"`"for key"`"expected value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 135.,377
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,377
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,377
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 3,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,443
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 2,453
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 3,453
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 2,453
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 3,453
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("Duplicate keys ([jan x 2` feb x 2]) cannot be passed to containsAtLeast().");" is 126.,467
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,467
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 3,467
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,467
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,467
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMissingKey,Magic Number,The method contains a magic number: 2,481
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMissingKey,Magic Number,The method contains a magic number: 3,481
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"---"`"expected to contain at least"`"but was");" is 134.,497
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 2,497
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 3,497
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 33,497
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"---"`"expected to contain at least"`"but was");" is 134.,514
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Magic Number,The method contains a magic number: 2,514
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Magic Number,The method contains a magic number: 3,514
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"missing keys"`"for key"`"expected value"`"---"`"expected to contain at least"`"but was");" is 176.,532
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,532
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,532
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,532
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,554
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("There must be an equal number of key/value pairs " + "(i.e.` the number of key/value parameters (13) must be even).");" is 167.,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 2,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 3,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 4,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 5,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 2,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 3,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 4,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 5,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 6,568
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"for key"`"expected value"`"but got value"`"---"`"expected to contain at least"`"but was");" is 177.,587
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2L,587
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 3L,587
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2,587
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForKeys,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"for key"`"expected value"`"but got value"`"---"`"expected to contain at least"`"but was");" is 177.,610
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,633
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,633
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 2,648
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 3,648
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 2,648
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 3,648
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Long Statement,The length of the statement "assertFailureKeys("keys with wrong values"`"for key"`"expected value"`"but got value"`"missing keys"`"for key"`"expected value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 203.,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 2,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 3,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 4,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 5,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 2,656
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 2,687
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 3,687
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 2,687
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 4,687
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 2,706
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 3,706
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 2,706
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 2,718
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 2,718
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 3,718
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Long Statement,The length of the statement "assertFailureKeys("missing keys"`"for key"`"expected value"`"unexpected keys"`"for key"`"unexpected value"`"---"`"expected"`"but was");" is 135.,729
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 2,729
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 3,729
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 2,729
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 3,729
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Magic Number,The method contains a magic number: 2,751
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Magic Number,The method contains a magic number: 3L,751
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Magic Number,The method contains a magic number: 2,751
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Magic Number,The method contains a magic number: 3,751
truth,com.google.common.truth,MapSubjectTest,isEqualToNonMap,Magic Number,The method contains a magic number: 2,771
truth,com.google.common.truth,MapSubjectTest,isEqualToNonMap,Magic Number,The method contains a magic number: 3,771
truth,com.google.common.truth,MapSubjectTest,isEqualToNotConsistentWithEquals_failure,Magic Number,The method contains a magic number: 2,791
truth,com.google.common.truth,MapSubjectTest,isNotEqualTo,Magic Number,The method contains a magic number: 2,812
truth,com.google.common.truth,MapSubjectTest,isNotEqualTo,Magic Number,The method contains a magic number: 3,812
truth,com.google.common.truth,MapSubjectTest,isNotEqualTo,Magic Number,The method contains a magic number: 2,812
truth,com.google.common.truth,MapSubjectTest,isNotEqualTo,Magic Number,The method contains a magic number: 3,812
truth,com.google.common.truth,MapSubjectTest,isEmptyWithFailure,Magic Number,The method contains a magic number: 5,826
truth,com.google.common.truth,MapSubjectTest,isNotEmpty,Magic Number,The method contains a magic number: 5,833
truth,com.google.common.truth,MapSubjectTest,hasSize,Magic Number,The method contains a magic number: 2,846
truth,com.google.common.truth,MapSubjectTest,hasSize,Magic Number,The method contains a magic number: 3,846
truth,com.google.common.truth,MapSubjectTest,hasSize,Magic Number,The method contains a magic number: 4,846
truth,com.google.common.truth,MapSubjectTest,hasSize,Magic Number,The method contains a magic number: 2,846
truth,com.google.common.truth,MapSubjectTest,hasSizeNegative,Empty catch clause,The method has an empty catch block.,856
truth,com.google.common.truth,MapSubjectTest,hasSizeNegative,Magic Number,The method contains a magic number: 2,856
truth,com.google.common.truth,MapSubjectTest,containsKey_failsWithSameToString,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"an instance of"`"but did not"`"though it did contain"`"full contents"`"map was");" is 133.,891
truth,com.google.common.truth,MapSubjectTest,containsKey_failsWithSameToString,Magic Number,The method contains a magic number: 2L,891
truth,com.google.common.truth,MapSubjectTest,containsKey_failsWithNullStringAndNull,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"an instance of"`"but did not"`"though it did contain"`"full contents"`"map was");" is 133.,907
truth,com.google.common.truth,MapSubjectTest,containsEntry_failsWithSameToStringOfKey,Long Statement,The length of the statement "assertFailureKeys("expected to contain entry"`"an instance of"`"but did not"`"though it did contain keys"`"full contents");" is 123.,975
truth,com.google.common.truth,MapSubjectTest,containsEntry_failsWithSameToStringOfKey,Magic Number,The method contains a magic number: 2L,975
truth,com.google.common.truth,MapSubjectTest,containsEntry_failsWithSameToStringOfValue,Long Statement,The length of the statement "assertFailureKeys("expected to contain entry"`"an instance of"`"but did not"`"though it did contain values"`"full contents");" is 125.,989
truth,com.google.common.truth,MapSubjectTest,containsEntry_failsWithSameToStringOfValue,Magic Number,The method contains a magic number: 2,989
truth,com.google.common.truth,MapSubjectTest,containsNullEntryValue,Long Statement,The length of the statement "assertFailureKeys("expected to contain entry"`"but did not"`"though it did contain keys with that value"`"full contents");" is 122.,1019
truth,com.google.common.truth,MapSubjectTest,containsNullEntryKey,Long Identifier,The length of the field KEY_IS_PRESENT_WITH_DIFFERENT_VALUE is 35.,1036
truth,com.google.common.truth,MapSubjectTest,failMapContainsKeyWithValue,Long Identifier,The length of the field KEY_IS_PRESENT_WITH_DIFFERENT_VALUE is 35.,1142
