Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (multiDimensionalStringArrayAsList) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubject.asList; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (stringArrayIsEqualTo_Fail_UnequalLength) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (stringArrayIsEqualTo_Fail_UnequalLengthMultiDimensional) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (stringArrayIsEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (stringArrayIsEqualTo_Fail_UnequalOrderingMultiDimensional) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (primitiveMultiDimensionalArrayIsEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (primitiveMultiDimensionalArrayIsNotEqualTo_Fail_Equal) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,ObjectArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (boxedAndUnboxed) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveLongArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_NotAnArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveLongArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailEquals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveLongArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailSame) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveLongArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (singleExpectationFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFail10Aligned) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFail10WrappedAligned) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionNoMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionNoMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionWithMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionWithMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionBeforeExpectFailures) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithExceptionBeforeExpectFailures) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithFailuresBeforeAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithFailuresBeforeAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectFailWithFailuresBeforeAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.TruthJUnit.assume; com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectSuccessWithFailuresAfterAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.TruthJUnit.assume; com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectSuccessWithFailuresAfterAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (expectSuccessWithFailuresAfterAssume) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (failWhenCallingFailingAssertionMethodAfterTest) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth,ExpectTest,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (asListWithoutCastingFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveShortArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveShortArraySubject.asList
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveShortArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_NotAnArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveShortArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailEquals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveShortArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,PrimitiveShortArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailSame) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveShortArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,ExpectFailureNonRuleTest.ExpectFailureThrowInSubject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth,ExpectFailureNonRuleTest.ExpectFailureThrowAfterSubject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testJ2clCornerCaseDoubleVsFloat) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsNotWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsNotWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isWithinNegativeToleranceThrowsIAE) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotWithinNegativeToleranceThrowsIAE) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nanTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nanTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (infiniteTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (infiniteTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsZeroFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsNonZeroFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsFiniteFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotNaNIsNaN) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isNotNaN
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotNaNIsNull) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isNotNaN
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isGreaterThan
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isGreaterThan
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isLessThan
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isLessThan
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtLeast_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isAtLeast
truth,com.google.common.truth,DoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtMost_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.DoubleSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.DoubleSubject.isAtMost
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityWithInts) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (inequalityFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityOfNullsFail_nullActual) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityOfNullsFail_nullExpected) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (inequalityOfNullsFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testNumericTypeWithSameValue_shouldBeEqual_long_long) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testNumericTypeWithSameValue_shouldBeEqual_long_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isGreaterThan
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isGreaterThan
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isLessThan
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isLessThan
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtLeast_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isAtLeast
truth,com.google.common.truth,LongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtMost_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.LongSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.LongSubject.isAtMost
truth,com.google.common.truth,ChainingTest,Law of Demeter violation,The tool detected the smell in this method (badFormat) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assert_; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsFailsWithSameToString) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsFailsWithSameToStringAndNull) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableDoesNotContainFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.doesNotContain
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (doesNotContainDuplicatesFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsNoDuplicates
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAnyInIterable) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsAnyIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastElementsInOutOfOrderDoesNotStringify) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsAtLeastElementsIn; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastInOrderWithFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastInOrderWithOneShotIterableWrongOrder) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastInOrderWrongOrderAndMissing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastElementsInIterable) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsAtLeastElementsIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsAtLeastElementsInCanUseFactPerElement) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsAtLeastElementsIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsNoneInIterable) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsNoneIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyOutOfOrderDoesNotStringify) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsExactlyElementsIn; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyWithElementsThatThrowWhenYouCallHashCode) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubject.containsExactlyElementsIn; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyElementsInWithEmptyExpected) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsExactlyElementsIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyElementsInErrorMessageIsInOrder) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsExactlyElementsIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyElementsInWithOneIterableDoesNotGiveWarning) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.IterableSubject.containsExactlyElementsIn
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyInOrderWithFailure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableContainsExactlyInOrderWithOneShotIterableWrongOrder) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,IterableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (iterableWithNoToStringOverride) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IterableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Ordered.inOrder
